FID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,VLF,VLF_PCT,LF,LF_PCT,LF_NU,HF,HF_PCT,HF_NU,TP,LF_HF,HF_LF,sampen,higuci,condition
10.42.0.211-106.39.169.66-51882-80-6,927.9091593,927.429305,73.03870783,11.25656152,11.25656151,6.488545163,65.06075508,2392.594706,84.37851109,439.0306088,15.48308579,99.11402094,3.924489422,0.138403121,0.885979062,2835.549804,111.8694846,0.008938988,2.188462543,1.116167593,stress
10.42.0.211-104.43.254.159-54229-443-6,962.9814396,998.521,166.4875871,17.51656179,17.51478399,9.504581386,64.38275067,2220.351867,63.71090022,1251.208438,35.90224465,98.93396329,13.48206507,0.386855127,1.066036714,3485.04237,92.80539969,0.010775235,2.111231731,1.16689063,no stress
172.217.10.106-10.42.0.42-443-49651-6,859.8321327,868.664935,74.01622717,14.44026827,14.4391033,5.125682279,70.42435585,1050.170973,63.46893001,576.8445166,34.86261303,95.43277283,27.60665832,1.668456955,4.567227174,1654.622148,20.89512284,0.047858058,1.987665609,1.312318944,stress
172.217.12.170-10.42.0.211-443-33885-6,730.6784764,724.409055,140.0893538,16.65179923,16.64530337,8.412865891,85.44531106,3875.296037,77.06551556,1036.803955,20.61825228,89.90065737,116.4734351,2.316232164,10.09934263,5028.573427,8.901634558,0.112338919,1.894978628,1.171972575,no stress
10.42.0.211-23.203.49.224-39841-443-6,729.2982664,727.270035,38.39775426,10.09051744,10.09044602,3.805330547,82.49838003,346.7562534,51.1933762,286.5127056,42.29931712,86.66716487,44.07697738,6.507306682,13.33283513,677.3459363,6.500280251,0.153839521,2.138492575,1.336637344,stress
10.42.0.211-23.206.166.62-42575-80-6,863.7537734,868.32719,62.12960844,14.09863962,14.09863951,4.40678038,69.82921518,1381.437836,64.97662141,718.9290925,33.81519042,96.55033803,25.6867288,1.208188171,3.449661969,2126.053657,27.98834753,0.035729155,2.152112187,1.217455445,no stress
10.42.0.151-10.42.0.1-3790-53-17,803.2235466,805.67929,101.7841777,12.14312122,12.14221109,8.382044111,75.97888334,1551.903188,70.15415586,639.9873261,28.93078058,96.93403355,20.24242257,0.915063567,3.065966447,2212.132937,31.61614297,0.031629412,2.063783582,1.193222235,stress
10.42.0.151-76.13.28.70-33298-443-6,1116.980646,1200.58695,385.5897034,18.48278727,18.48238221,20.86209714,64.16363943,9187.316841,93.52055171,601.6266539,6.124144575,94.51645114,34.90449662,0.355303712,5.483548855,9823.847992,17.23636529,0.058016872,2.044715958,1.073483443,stress
10.42.0.42-104.97.95.172-57436-80-6,754.9361725,763.976295,87.34406922,14.06921465,14.06874087,6.208169498,80.70469672,2056.331696,64.97224257,1070.682572,33.82948767,96.57908513,37.92450429,1.198269762,3.420914868,3164.938772,28.23194638,0.035420866,2.069248614,1.138496038,stress
172.217.10.142-10.42.0.42-443-60830-6,778.3960585,776.3467,92.78185517,26.08135171,26.08132983,3.557402093,78.1908056,1600.058572,34.06838643,2968.842649,63.21248508,95.87583505,127.7068074,2.719128498,4.124164951,4696.608028,23.24733278,0.043015687,2.219318768,1.214446196,no stress
10.42.0.211-54.192.38.154-53341-443-6,753.4700044,760.871205,150.223295,14.21584544,14.21572352,10.56731347,83.05526143,2290.976813,73.00153862,813.6975024,25.92831552,96.03627094,33.58394079,1.07014586,3.963729061,3138.258256,24.22876777,0.04127325,1.906931507,1.16696395,stress
10.42.0.211-64.71.142.95-42886-443-6,764.4850539,771.24451,72.8788698,12.08114062,12.08109794,6.032449427,79.23326356,1539.65178,66.30249375,761.5988216,32.79696213,97.32756451,20.91209958,0.900544117,2.672435492,2322.162701,36.41905102,0.027458156,2.182828368,1.132189428,stress
172.217.6.234-10.42.0.151-443-49966-6,790.0511876,794.88181,101.9173833,16.01348521,16.01275801,6.364472314,77.39501129,1527.954687,47.50420359,1666.831852,51.82190303,98.71629077,21.67552504,0.673893384,1.28370923,3216.462064,76.89926073,0.013004026,2.090361522,1.124289612,stress
140.205.172.65-10.42.0.211-443-57261-6,758.9976901,754.959725,82.87514135,23.12232505,23.12227877,3.584204494,79.99737021,970.0259079,25.61300985,2697.066267,71.21457717,95.73525831,120.1468627,3.172412978,4.264741687,3787.239038,22.448079,0.044547242,2.224512817,1.203431276,no stress
10.42.0.42-123.125.115.164-53676-443-6,835.4396925,837.470655,60.73006739,11.82507788,11.82497397,5.135701259,72.20858708,1561.929527,74.02072592,522.669309,24.76959492,95.34367604,25.52573728,1.209679163,4.656323958,2110.124573,20.47616895,0.048837261,2.166432056,1.204442769,stress
202.77.129.185-10.42.0.211-80-45813-6,853.7002432,850.712955,89.94662181,22.05061748,22.05052541,4.079097644,71.08229849,1239.643793,37.38670598,2039.76395,61.51771623,98.25024732,36.32644727,1.095577787,1.749752675,3315.73419,56.15093419,0.017809143,2.176018078,1.2349919,stress
203.130.53.126-10.42.0.211-80-38980-6,702.2897644,709.93391,68.94383718,16.79051636,16.79039699,4.106117744,86.44388031,817.2114156,39.13519146,1148.440595,54.9973259,90.3598109,122.5233253,5.867482637,9.640189098,2088.175336,9.373240502,0.10668669,1.94134509,1.245435121,no stress
172.217.9.227-10.42.0.211-80-45047-6,876.495722,883.01972,82.73415518,13.09371662,13.09368047,6.318615072,69.09418798,2317.978067,76.41324438,705.9861048,23.27316618,98.67048506,9.512663027,0.31358944,1.329514942,3033.476834,74.21540139,0.013474292,2.123812931,1.10777378,stress
172.217.12.196-10.42.0.211-443-49324-6,731.7006072,714.00155,78.92915756,9.374586377,9.37440465,8.419481606,82.92423885,1159.074689,74.01676866,384.211226,24.53515179,94.42686889,22.67637974,1.448079549,5.57313111,1565.962295,16.94323479,0.059020607,2.097067167,1.160806616,no stress
10.42.0.211-10.42.0.1-64029-53-17,894.7924191,909.48246,88.3321075,17.4135857,17.41357068,5.072597282,67.82086511,1749.837381,52.59062788,1562.877921,46.9716398,99.07669665,14.5645794,0.437732319,0.923303347,3327.279881,107.3067665,0.009319077,2.03996428,1.168815656,no stress
172.217.11.46-10.42.0.151-443-58290-6,750.6346243,753.18987,46.1950901,14.47516424,14.47509561,3.191334436,80.24321508,439.6542222,40.85335412,536.9183168,49.89128507,84.35184164,99.60402389,9.255360814,15.64815836,1076.176563,5.390528372,0.185510572,2.210591706,1.340322488,stress
10.42.0.151-66.102.255.61-38991-80-6,988.446627,999.141035,122.5037669,18.63318541,18.63119419,6.574494066,61.69602226,2068.919924,62.35977976,1240.952689,37.4038335,99.37198364,7.842638951,0.236386741,0.628016359,3317.715253,158.2315209,0.006319853,2.068445956,1.214066378,stress
10.42.0.151-31.13.71.7-59286-443-6,890.1172275,898.340355,110.2864872,17.58308104,17.58257528,6.27230728,68.6203792,3056.699696,68.87205818,1347.16955,30.35376349,97.51291513,34.35980769,0.774178333,2.487084874,4438.229054,39.20771509,0.025505184,2.109140394,1.150660443,stress
10.42.0.211-58.63.236.212-42038-443-6,713.5337655,682.77182,225.6415763,14.37435677,14.37430342,15.69750772,92.18663255,3133.546163,79.92358185,686.1178801,17.49998107,87.16684889,101.0137977,2.576437079,12.83315111,3920.677841,6.792318435,0.147225135,1.649241228,1.167328394,no stress
10.42.0.1-10.42.0.42-53-2400-17,783.3665571,784.65585,47.9893139,9.895994446,9.895861846,4.849367506,76.88587639,504.7026453,59.39184674,327.8581589,38.58133439,95.00883761,17.2235905,2.026818874,4.991162393,849.7843947,19.03541302,0.052533664,2.197710352,1.270624479,stress
10.42.0.42-42.236.125.112-33516-80-6,768.3762039,771.719355,54.15797084,12.59973367,12.59963332,4.298342509,78.48693599,708.7205383,55.49658558,520.8396718,40.784515,91.64356383,47.49229834,3.71889942,8.356436173,1277.052509,10.96682389,0.091184103,2.164206671,1.260004438,stress
10.42.0.42-64.71.142.96-41141-443-6,804.0562951,806.09846,62.2623008,14.6273619,14.62728596,4.256563911,75.08108903,598.5761073,49.32977969,549.5470946,45.2892068,89.38032343,65.29415176,5.381013512,10.61967657,1213.417354,8.416482637,0.118814479,2.18433667,1.333002459,no stress
10.42.0.1-10.42.0.42-53-19260-17,652.5423967,664.75035,137.9487295,14.6989067,14.69883945,9.384965316,96.25275131,3815.144702,80.79469407,793.6418769,16.80724,87.51352391,113.2372447,2.398065933,12.48647609,4722.023823,7.008664678,0.142680531,1.781242584,1.175721484,stress
222.73.28.96-10.42.0.211-80-58375-6,859.472803,859.17539,61.48336631,14.27106284,14.27095168,4.308254194,70.16694252,1277.327414,63.05338062,716.2272119,35.35549812,95.69345915,32.23273328,1.591121256,4.30654085,2025.78736,22.22049262,0.045003503,2.169261638,1.23825233,no stress
205.204.101.182-10.42.0.211-443-49143-6,729.8576815,740.04419,71.58244667,11.33719685,11.33716946,6.313945823,83.13884195,989.9626778,60.99244109,587.7464707,36.21155907,92.8321589,45.38161516,2.79599984,7.1678411,1623.090764,12.95120213,0.07721291,2.044640358,1.217912879,stress
10.42.0.151-10.42.0.1-16011-53-17,992.0440795,968.971415,157.6077661,17.34905177,17.34823409,9.084517594,62.04873955,4705.402726,80.62447344,1122.994388,19.24188777,99.31027015,7.799422477,0.133638791,0.689729852,5836.196536,143.9843002,0.006945202,2.126047036,1.090046127,no stress
219.142.78.162-10.42.0.151-80-54618-6,762.6472709,759.8608,81.10499793,23.32024018,23.32015405,3.477880044,79.57688676,883.9346387,23.29057951,2797.015896,73.69789378,96.07411098,114.294828,3.011526714,3.925889017,3795.245363,24.47193758,0.040863131,2.224282493,1.204506503,stress
10.42.0.211-10.42.0.1-58071-53-17,1088.015501,1090.2102,87.52538166,17.50322667,17.50304649,5.000528378,55.52359944,2446.924033,68.3244106,1133.567797,31.65212755,99.92593084,0.840246546,0.023461844,0.074069163,3581.332076,1349.089505,0.000741241,2.170593689,1.132600123,no stress
10.42.0.151-10.42.0.1-6793-53-17,776.4654562,776.737585,62.83078211,11.92880704,11.92880698,5.267147159,77.79202539,1571.517374,70.36439292,625.5914372,28.01073816,94.51717348,36.28980002,1.624868925,5.482826522,2233.398612,17.23876783,0.058008786,2.173919868,1.177564113,stress
172.217.3.110-10.42.0.151-443-56652-6,870.2586935,857.55927,89.18270395,12.48159993,12.48153992,7.145133993,69.63659292,2260.977744,77.51359359,647.471722,22.1974144,98.71481462,8.429547245,0.288992008,1.285185384,2916.879013,76.80978624,0.013019174,2.052734439,1.128136077,no stress
10.42.0.42-123.125.29.220-49199-80-6,841.9333421,857.78879,77.39564008,11.85056062,11.85012638,6.530968667,71.91181792,1545.374433,73.57933735,531.3377521,25.29838652,95.75227865,23.57097652,1.122276127,4.247721347,2100.283161,22.54203391,0.044361569,2.021603202,1.208675055,stress
10.42.0.211-23.203.49.224-42376-443-6,705.4229488,707.058635,32.75264251,9.316960566,9.316953211,3.515378462,85.24462979,331.4169916,52.26361562,256.018568,40.37347622,84.57589895,46.69008916,7.362908164,15.42410105,634.1256487,5.483360015,0.182369933,2.125555104,1.341761101,no stress
10.42.0.151-98.139.199.205-36368-443-6,923.5066165,901.21702,127.3925808,15.03371424,15.03172302,8.473792884,66.15874296,2281.310087,69.65040008,985.312259,30.08244843,99.11975287,8.750206352,0.267151483,0.880247133,3275.372552,112.6044598,0.008880643,2.117147796,1.138203211,stress
220.243.219.55-10.42.0.42-80-59608-6,1024.195584,1015.98015,135.1898342,15.51652499,15.5165174,8.712636,59.61913927,3108.516113,78.86475177,830.5372166,21.07118285,99.69687897,2.525187307,0.064065381,0.303121026,3941.578517,328.9012321,0.003040426,2.21567527,1.099055734,no stress
220.243.219.55-10.42.0.211-80-55151-6,932.5577448,936.611805,137.8035382,16.61866648,16.61737026,8.292093618,65.82384105,3174.892286,75.76195808,987.6887011,23.56906101,97.23995481,28.03441705,0.66898091,2.760045188,4190.615404,35.23129086,0.028383859,1.953210022,1.157675677,stress
10.42.0.211-64.71.142.125-58549-443-6,776.8199951,770.866925,60.43037636,15.07686059,15.07683427,4.00815382,77.69748254,544.4250834,45.56404555,560.8863072,46.94171894,86.23293081,89.54538044,7.494235511,13.76706919,1194.856771,6.263710137,0.159649789,2.080019872,1.350688,no stress
209.85.201.188-10.42.0.151-5228-53409-6,1051.267966,1078.7414,140.4418468,14.67536876,14.6735005,9.5699024,58.25948858,2850.261266,79.10275563,751.5016309,20.85628099,99.80397709,1.476008705,0.040963387,0.196022913,3603.238906,509.1444438,0.001964079,2.08965676,1.11501821,stress
180.76.147.97-10.42.0.211-80-60005-6,901.8466448,897.23107,102.2527899,14.0918107,14.09169345,7.256185317,67.4134101,2244.242891,72.73677224,823.4540118,26.68846013,97.89178435,17.73405854,0.574767634,2.108215649,3085.430961,46.43347771,0.021536186,2.178961415,1.168357199,no stress
8.0.6.4-8.6.0.1-0-0-0,1048.598293,1062.69755,80.23437404,11.25548815,11.2551823,7.12846684,57.58320037,1656.300836,78.84572624,443.731681,21.1231836,99.85303131,0.653106483,0.031090158,0.146968686,2100.685623,679.4170519,0.00147185,2.027361899,1.134364229,stress
10.42.0.42-40.127.169.165-59453-443-6,840.7834979,842.66032,67.57962753,12.96522608,12.96522027,5.212375559,71.83418362,1837.432635,75.62089777,561.7862679,23.12072896,94.83831171,30.57588803,1.258373265,5.161688289,2429.794791,18.37350619,0.054426193,2.190853985,1.191423762,no stress
10.42.0.151-114.134.80.163-35156-443-6,730.1767777,733.29782,60.45242908,9.734186458,9.734067558,6.210321668,82.75808633,1293.922839,77.14954529,353.7167004,21.09019315,92.29660163,29.52243748,1.760261555,7.703398367,1677.161977,11.98128375,0.08346351,2.175312964,1.16615634,stress
10.42.0.151-103.7.30.118-56203-80-6,984.2213797,992.67177,108.0707847,23.32617946,23.32613668,4.63302552,61.75972668,2526.030327,54.4441432,2103.202797,45.33083907,99.50606189,10.44008768,0.225017737,0.493938108,4639.673212,201.4545147,0.0049639,2.167418392,1.226613691,stress
206.126.112.141-10.42.0.42-443-40754-6,815.7531352,820.381145,78.94309623,15.01573357,15.01569595,5.257358615,74.35117494,1646.130383,52.58456183,1464.937203,46.79646383,98.69457214,19.37664652,0.61897434,1.30542786,3130.444233,75.60323719,0.013226947,2.093510246,1.127439014,stress
10.42.0.151-10.42.0.1-13923-53-17,785.9192505,801.40085,116.9935173,19.11647202,19.11635166,6.120037065,78.31370641,1815.350915,49.22607509,1789.818426,48.53372176,95.58788658,82.61383502,2.240203154,4.412113418,3687.783176,21.6648752,0.046157663,2.152609705,1.158893571,stress
8.0.6.4-8.6.0.1-0-0-0,900.0398569,893.54879,103.6336016,14.14935539,14.1491411,7.324263102,67.56610649,2017.265499,73.03619707,724.797932,26.24170424,97.32197012,19.94442276,0.722098698,2.678029876,2762.007854,36.3408829,0.027517218,2.159948073,1.173472725,no stress
203.205.151.213-10.42.0.151-8080-38720-6,1028.422001,1026.1246,98.73798942,24.37002751,24.3692753,4.051615838,58.90893113,2228.835494,45.65503291,2649.503803,54.27192075,99.86558767,3.566053058,0.073046337,0.134412332,4881.90535,742.9793556,0.001345932,2.173310022,1.143474403,stress
180.149.134.221-10.42.0.211-80-45965-6,1067.554715,1069.0366,89.86940881,17.73616571,17.73614249,5.067014498,56.61803073,2793.11707,69.92185489,1200.614064,30.05572636,99.92546498,0.895545422,0.022418751,0.07453502,3994.62668,1340.651221,0.000745906,2.188494285,1.131159174,no stress
10.42.0.1-10.42.0.42-53-59051-17,921.8740693,938.09507,102.1979204,18.08411502,18.08336319,5.651253615,65.98298467,1889.904477,59.37486951,1259.392994,39.56617679,97.39335309,33.70653902,1.058953709,2.606646911,3183.00401,37.36346212,0.026764115,2.097436597,1.198728962,no stress
10.42.0.1-10.42.0.42-53-63423-17,905.3651509,904.961025,61.10270526,10.65986614,10.65984003,5.73203307,66.57394311,1861.524006,83.4515025,362.2170851,16.23807154,98.12414413,6.924565332,0.310425962,1.875855874,2230.665656,52.30899959,0.019117169,2.195654097,1.140402705,stress
180.149.153.234-10.42.0.151-80-44857-6,959.4869638,958.18552,50.95889128,11.70156259,11.70139327,4.354879179,62.70969926,926.5317675,63.59060422,527.7153822,36.21866102,99.47613864,2.779055395,0.190734757,0.523861364,1457.026205,189.890199,0.005266201,2.195502246,1.184528403,stress
10.42.0.211-10.42.0.1-40858-53-17,827.6863867,850.007245,110.1172603,17.17146222,17.171294,6.412806252,73.94555727,1762.234177,59.10932204,1150.112138,38.57736369,94.34268547,68.96714969,2.313314266,5.657314531,2981.313465,16.67623127,0.059965587,2.040087415,1.227287241,stress
10.42.0.211-10.42.0.1-51704-53-17,706.1833723,698.026345,112.3399603,11.71798585,11.71790011,9.586968422,87.37542235,2521.304039,78.92879714,623.8952661,19.53088645,92.68994553,49.20391695,1.540316407,7.310054475,3194.403222,12.67978862,0.078865668,2.077566494,1.169920075,no stress
239.255.255.250-10.42.0.42-1900-57206-17,771.7295712,773.1689,51.90908736,10.28090305,10.28082324,5.049078582,78.10365901,997.2068182,69.73022218,399.2399896,27.91707064,92.22753733,33.64589368,2.352707181,7.772462669,1430.092701,11.86593507,0.084274859,2.092212088,1.241856016,stress
172.217.3.35-10.42.0.42-443-47404-6,756.9322991,753.307775,60.22126097,11.38354204,11.38287395,5.290204119,79.77498076,754.9389576,57.69601164,511.528671,39.09344439,92.41077713,42.00922459,3.210543961,7.589222874,1308.476853,12.17657969,0.082124868,2.176386502,1.244563823,no stress
10.42.0.1-10.42.0.42-53-4524-17,743.058567,742.88509,45.42695052,10.73315145,10.73309409,4.232396303,81.05149353,601.44789,57.6212486,395.3641134,37.87755223,89.37864136,46.98330585,4.501199175,10.62135864,1043.795309,8.414991374,0.118835535,2.179614046,1.277105299,stress
182.22.25.252-10.42.0.211-443-57335-6,783.3682826,780.94601,76.29577783,12.02073384,12.01943493,6.347014988,77.32451378,1435.75252,66.30901278,712.3132127,32.89758176,97.64505133,17.17917122,0.793405457,2.354948674,2165.244904,41.46377049,0.02411744,2.10971966,1.174944729,no stress
144.2.1.1-10.42.0.211-80-55371-6,806.0029167,754.378305,173.4443507,13.25081437,13.25068401,13.08933518,77.255628,1859.880305,69.56863357,780.9533265,29.21147972,95.99135084,32.61302051,1.219886714,4.008649157,2673.446652,23.9460594,0.041760524,1.690511468,1.146246958,stress
180.76.150.180-10.42.0.211-80-39052-6,1095.725014,1099.9469,255.2185815,15.06957371,15.04926044,16.93601866,58.15579428,8210.81594,96.33232928,309.6840755,3.633328107,99.06363962,2.92716783,0.034342616,0.936360381,8523.427184,105.7964878,0.00945211,2.180928463,1.04355289,stress
157.240.2.20-10.42.0.211-443-56466-6,804.479219,802.973755,71.20308772,13.23046551,13.23016195,5.381752266,75.18659474,1742.07416,68.53489323,776.77435,30.55905906,97.12046832,23.03063797,0.906047716,2.879531675,2541.879148,33.72786942,0.029649071,2.188629202,1.133486807,stress
172.217.6.234-10.42.0.211-443-55425-6,1103.805661,1113.70005,147.715762,23.00286439,23.00253686,6.421624695,55.50794796,3512.071746,63.30870488,2033.962827,36.66427159,99.92634894,1.499139404,0.027023529,0.073651064,5547.533712,1356.753629,0.000737053,2.158714847,1.124845403,no stress
